,age,nombre_payment,maturite,taux,montant
2161,26.0,19.0,40.0,0.007443401983997502,7551.0
2162,33.0,1.0,3.0,0.011248001031550402,6018.0
2163,31.0,4.0,30.0,0.003072536829067131,3496.0
2164,26.0,2.0,8.0,0.003199462771390715,2393.0
2165,33.0,2.0,5.0,0.014143546361001732,2670.0
2166,28.0,16.0,27.0,0.015948026800369948,3227.0
2167,27.0,12.0,14.0,0.011984287959391843,6648.0
2168,30.0,2.0,25.0,0.01662677765783317,6686.0
2169,34.0,8.0,17.0,0.005278242672860618,3620.0
2170,33.0,1.0,6.0,0.01129720523981552,3286.0
2171,31.0,3.0,8.0,0.013764109686121736,6712.0
2172,33.0,6.0,10.0,0.012315102439832661,4156.0
2173,31.0,11.0,13.0,0.0180769424979503,6435.0
2174,33.0,4.0,15.0,0.0017370794191787988,6886.0
2175,27.0,2.0,22.0,0.018910819515429226,3186.0
2176,28.0,4.0,22.0,0.016929606045741858,2632.0
2177,25.0,4.0,5.0,0.019427071958084775,6940.0
2178,25.0,5.0,14.0,0.0053711777466470935,5513.0
2179,26.0,3.0,9.0,0.003844607642205769,2262.0
2180,33.0,9.0,14.0,0.012646246222583639,1786.0
2181,26.0,32.0,32.0,0.00494148535540341,7823.0
2182,33.0,10.0,19.0,0.003315332578552569,1277.0
2183,25.0,15.0,17.0,0.004285549674368274,6535.0
2184,26.0,5.0,28.0,0.0052583389434815685,6287.0
2185,26.0,21.0,36.0,0.003617171377589617,2935.0
2186,29.0,3.0,18.0,0.01251724622595021,4266.0
2187,32.0,19.0,34.0,0.004819130132351499,2671.0
2188,28.0,1.0,25.0,0.004528523240502034,6819.0
2189,28.0,20.0,22.0,0.018205720036241414,6429.0
2190,33.0,6.0,7.0,0.013666160673529663,5194.0
2191,31.0,9.0,14.0,0.017586099060251298,3920.0
2192,33.0,1.0,5.0,0.014511554940341176,2870.0
2193,31.0,14.0,23.0,0.0044810422942766995,4100.0
2194,30.0,11.0,40.0,0.011359296116716485,3356.0
2195,32.0,16.0,29.0,0.01679384683544866,1492.0
2196,32.0,16.0,23.0,0.008962704901218522,1530.0
2197,34.0,9.0,31.0,0.002083176561419501,5474.0
2198,31.0,2.0,8.0,0.009341066922707374,2631.0
2199,31.0,5.0,9.0,0.008226921051859138,4881.0
2200,30.0,3.0,25.0,0.004194308645775591,4312.0
2201,26.0,7.0,19.0,0.007766710265708343,6304.0
2202,25.0,18.0,32.0,0.005967349582668452,1590.0
2203,25.0,18.0,31.0,0.017101218362043473,4938.0
2204,33.0,27.0,31.0,0.0069612873230450525,5350.0
2205,32.0,6.0,15.0,0.0012665504374909861,4398.0
2206,32.0,1.0,11.0,0.019642363221015324,2492.0
2207,33.0,3.0,12.0,0.015068080381471852,1179.0
2208,29.0,18.0,37.0,0.01498921699927113,1519.0
2209,34.0,11.0,14.0,0.015499118852391493,4980.0
2210,33.0,17.0,18.0,0.016472842627077405,3409.0
2211,30.0,11.0,17.0,0.0055784411061102785,3534.0
2212,32.0,14.0,21.0,0.014954717482838654,7480.0
2213,33.0,1.0,1.0,0.0075679581692644615,2404.0
2214,29.0,3.0,14.0,0.010694167818285555,2634.0
2215,27.0,39.0,42.0,0.0018413896967559458,3083.0
2216,34.0,13.0,32.0,0.010431011095872005,1194.0
2217,34.0,9.0,34.0,0.0016633767018265693,2705.0
2218,28.0,23.0,27.0,0.012424054269111327,7015.0
2219,28.0,2.0,4.0,0.017607906309721047,4008.0
2220,29.0,1.0,31.0,0.004553131816349445,7932.0
2221,28.0,1.0,15.0,0.01633257151063838,7721.0
2222,29.0,1.0,1.0,0.01909402571273732,4226.0
2223,30.0,4.0,15.0,0.019601208342748786,6919.0
2224,31.0,24.0,33.0,0.0021747697467298004,6371.0
2225,32.0,1.0,4.0,0.004936597976358907,1579.0
2226,32.0,11.0,20.0,0.016716121799853514,6114.0
2227,27.0,22.0,22.0,0.0030605645381308858,6110.0
2228,31.0,3.0,4.0,0.016198657546307865,2528.0
2229,26.0,14.0,15.0,0.005214666194652897,3995.0
2230,30.0,4.0,25.0,0.013102656767026103,5125.0
2231,26.0,32.0,41.0,0.007929419854253484,1876.0
2232,25.0,14.0,38.0,0.017525487723626672,2161.0
2233,34.0,10.0,11.0,0.0013540952417671233,3610.0
2234,29.0,2.0,28.0,0.013695198271705181,2587.0
2235,29.0,8.0,9.0,0.005845157614311085,1222.0
2236,26.0,6.0,16.0,0.011347811517847934,4193.0
2237,27.0,24.0,25.0,0.00607157532096181,5174.0
2238,28.0,18.0,27.0,0.018731903117633543,6655.0
2239,34.0,28.0,32.0,0.009184662457921568,3575.0
2240,31.0,6.0,6.0,0.006045226899799672,2992.0
2241,25.0,6.0,8.0,0.019714255938267145,1329.0
2242,32.0,16.0,16.0,0.0032492449812297477,7822.0
2243,34.0,10.0,10.0,0.013889232605830828,6652.0
2244,28.0,2.0,25.0,0.00942231168296536,7143.0
2245,32.0,10.0,13.0,0.018534070342529407,2839.0
2246,33.0,13.0,14.0,0.005357394676702362,5613.0
2247,25.0,7.0,7.0,0.0018855081325900116,3297.0
2248,26.0,12.0,28.0,0.011372633817093546,3383.0
2249,28.0,20.0,34.0,0.014431849303220164,2982.0
2250,33.0,4.0,21.0,0.013136075879074526,3257.0
2251,25.0,29.0,34.0,0.011008980759465704,5737.0
2252,27.0,29.0,33.0,0.019841954825115835,5532.0
2253,33.0,3.0,9.0,0.013388470732256786,5191.0
2254,26.0,3.0,5.0,0.018923639329693927,4878.0
2255,27.0,26.0,26.0,0.014511028788522149,6710.0
2256,25.0,3.0,10.0,0.010739230026459348,5316.0
2257,29.0,6.0,36.0,0.002897055132621852,7157.0
2258,33.0,12.0,30.0,0.015480659688209605,6016.0
2259,27.0,19.0,20.0,0.011209877376409771,2649.0
2260,29.0,1.0,1.0,0.014662821603291049,2852.0
2261,29.0,30.0,31.0,0.014786775080902693,6032.0
2262,29.0,6.0,14.0,0.012009835441997869,7248.0
2263,31.0,34.0,35.0,0.018507392624948084,2181.0
2264,32.0,5.0,13.0,0.005821337329830788,6344.0
2265,33.0,5.0,24.0,0.009733201841589309,2299.0
2266,31.0,21.0,26.0,0.012615943493803208,3579.0
2267,34.0,8.0,21.0,0.00409058377701449,1219.0
2268,26.0,1.0,38.0,0.019316207023101238,5750.0
2269,32.0,7.0,28.0,0.01806107217385705,6816.0
2270,26.0,32.0,32.0,0.009067747051998889,3770.0
2271,25.0,19.0,34.0,0.007458841628027425,5597.0
2272,27.0,14.0,22.0,0.006003250515762002,5536.0
2273,28.0,13.0,20.0,0.013389940092207345,2636.0
2274,30.0,3.0,3.0,0.01862843587751536,7596.0
2275,30.0,1.0,2.0,0.01954394718564246,2162.0
2276,32.0,6.0,6.0,0.0073401041227112935,4539.0
2277,32.0,2.0,13.0,0.016839260903580695,4788.0
2278,28.0,25.0,35.0,0.01009899178435781,6043.0
2279,29.0,9.0,11.0,0.008065505425349926,2586.0
2280,27.0,2.0,41.0,0.002421755921135356,5104.0
2281,27.0,4.0,10.0,0.01799962634760263,4437.0
2282,33.0,1.0,1.0,0.0063138011541192095,4543.0
2283,28.0,2.0,5.0,0.0022702701601326645,7649.0
2284,34.0,4.0,4.0,0.013247718700147997,4818.0
2285,25.0,27.0,30.0,0.004331776774573577,6561.0
2286,28.0,15.0,42.0,0.018338342917512636,6865.0
2287,26.0,3.0,20.0,0.014663555464577562,3573.0
2288,32.0,10.0,34.0,0.014531663281478067,7366.0
2289,32.0,2.0,2.0,0.007330516634562966,7743.0
2290,32.0,6.0,21.0,0.014993426724478148,5793.0
2291,26.0,15.0,36.0,0.005663019461552757,3555.0
2292,26.0,6.0,24.0,0.004343502303391691,3171.0
2293,33.0,5.0,12.0,0.009119634577178109,4234.0
2294,34.0,4.0,35.0,0.01743143098912602,2276.0
2295,27.0,3.0,3.0,0.01909934812577564,3545.0
2296,32.0,3.0,4.0,0.008995025491136857,3327.0
2297,29.0,2.0,2.0,0.008985240590138034,7356.0
2298,28.0,24.0,27.0,0.007915485393342084,2381.0
2299,27.0,11.0,34.0,0.003626774505080875,5530.0
2300,28.0,24.0,28.0,0.006025197981419776,6222.0
2301,32.0,8.0,9.0,0.001132937250950611,7091.0
2302,30.0,11.0,13.0,0.012683855326481086,7624.0
2303,33.0,4.0,4.0,0.0012004241700849672,2802.0
2304,30.0,17.0,19.0,0.0013896861050961442,6372.0
2305,33.0,1.0,4.0,0.004043499226687961,4127.0
2306,25.0,34.0,34.0,0.006946964392316331,1041.0
2307,34.0,3.0,4.0,0.0080882256651213,1102.0
2308,28.0,4.0,32.0,0.0023754211506538635,1463.0
2309,29.0,6.0,12.0,0.012019548767824881,2534.0
2310,34.0,17.0,33.0,0.011803519317600344,4920.0
2311,30.0,16.0,17.0,0.005140585598005144,1219.0
2312,28.0,7.0,26.0,0.014310416936765387,6694.0
2313,32.0,2.0,32.0,0.010049191417328289,2045.0
2314,34.0,1.0,2.0,0.0041180721614385825,5608.0
2315,30.0,30.0,39.0,0.019801303641416804,4254.0
2316,27.0,10.0,19.0,0.01772271752874581,4484.0
2317,30.0,6.0,19.0,0.010082810740958913,7848.0
2318,32.0,1.0,11.0,0.012661844021959013,1845.0
2319,31.0,12.0,28.0,0.008933467778277249,3953.0
2320,29.0,6.0,29.0,0.019075671031473885,6330.0
2321,25.0,11.0,19.0,0.0037291228582747283,3464.0
2322,26.0,33.0,40.0,0.01952084548932741,7940.0
2323,34.0,7.0,17.0,0.0038505007794111404,1543.0
2324,30.0,10.0,21.0,0.011638906020528961,6096.0
2325,32.0,7.0,17.0,0.0021932395349852237,3690.0
2326,31.0,7.0,29.0,0.0018176843406883985,2093.0
2327,30.0,3.0,5.0,0.0022821610221086894,2325.0
2328,32.0,9.0,12.0,0.013843062895997151,2428.0
2329,29.0,19.0,31.0,0.00592842688560877,6592.0
2330,32.0,7.0,10.0,0.003686266247690765,3451.0
2331,29.0,4.0,18.0,0.018347017772944254,6109.0
2332,32.0,7.0,14.0,0.006665029654343257,1014.0
2333,32.0,18.0,27.0,0.004188600573035391,4955.0
2334,34.0,27.0,28.0,0.017457770351495032,1012.0
2335,29.0,1.0,2.0,0.009586084296594823,3451.0
2336,29.0,23.0,33.0,0.0047260885303517745,4295.0
2337,31.0,3.0,5.0,0.005315399760332143,5853.0
2338,33.0,20.0,25.0,0.0024535473153354517,1131.0
2339,25.0,16.0,29.0,0.008708484340936764,1923.0
2340,26.0,19.0,34.0,0.007139305616296209,6883.0
2341,31.0,9.0,9.0,0.0033432173718413644,4722.0
2342,33.0,2.0,5.0,0.003357891179203006,5715.0
2343,31.0,18.0,35.0,0.002592522838680577,2740.0
2344,25.0,9.0,24.0,0.0031867736489059576,3315.0
2345,28.0,4.0,38.0,0.018832953240625047,3683.0
2346,34.0,1.0,1.0,0.009631771817704797,4992.0
2347,33.0,12.0,21.0,0.004126279675352074,1151.0
2348,25.0,12.0,38.0,0.0017538193239553703,3326.0
2349,29.0,27.0,36.0,0.019269884916500682,3159.0
2350,33.0,1.0,2.0,0.011365082997024108,1582.0
2351,34.0,5.0,6.0,0.018934999617565423,3506.0
2352,32.0,13.0,34.0,0.01923973736068314,6997.0
2353,28.0,7.0,11.0,0.004490949201624872,2042.0
2354,27.0,14.0,23.0,0.009656167671339918,3997.0
2355,28.0,10.0,16.0,0.01892107219139612,7435.0
2356,29.0,17.0,36.0,0.011965521296967818,6293.0
2357,25.0,18.0,37.0,0.005943978161236081,2626.0
2358,26.0,20.0,21.0,0.005875995710721748,3301.0
2359,30.0,38.0,39.0,0.007035709965156862,5644.0
2360,29.0,10.0,16.0,0.008354319999462727,6397.0
2361,25.0,21.0,22.0,0.01170429546584132,6407.0
2362,25.0,12.0,35.0,0.003868163872467847,3126.0
2363,33.0,4.0,27.0,0.002769473709026826,4316.0
2364,29.0,1.0,34.0,0.0034012425848776793,7673.0
2365,25.0,27.0,30.0,0.011097653554932273,7690.0
2366,33.0,20.0,20.0,0.017791488887227105,1282.0
2367,25.0,9.0,13.0,0.015728351435497626,1863.0
2368,31.0,5.0,7.0,0.008135665412974837,4024.0
2369,29.0,5.0,29.0,0.01792625158103708,4478.0
2370,30.0,1.0,8.0,0.0024378120935490202,6799.0
2371,32.0,18.0,33.0,0.016931774919023375,3338.0
2372,29.0,3.0,4.0,0.01892607991402084,1778.0
2373,29.0,5.0,36.0,0.015406057784338529,5904.0
2374,26.0,33.0,41.0,0.019738241618747043,5049.0
2375,34.0,8.0,12.0,0.00813388503302382,1422.0
2376,29.0,18.0,25.0,0.0010110207347435764,4498.0
2377,32.0,11.0,24.0,0.011379434455345633,4154.0
2378,33.0,2.0,3.0,0.001341365075450092,4592.0
2379,33.0,10.0,13.0,0.013589909296799978,4535.0
2380,33.0,16.0,17.0,0.01428253602105262,6846.0
2381,27.0,5.0,32.0,0.005075903155707996,2823.0
2382,33.0,4.0,5.0,0.01164380850754183,6007.0
2383,30.0,2.0,3.0,0.01636127718653036,1336.0
2384,25.0,4.0,6.0,0.0018174763821275017,3063.0
2385,29.0,3.0,31.0,0.018702275845661226,4265.0
2386,29.0,2.0,2.0,0.006405223439647387,5173.0
2387,30.0,5.0,5.0,0.00973179542551935,3518.0
2388,30.0,5.0,19.0,0.005710380904618107,6617.0
2389,30.0,7.0,19.0,0.005248802698755373,7824.0
2390,31.0,4.0,17.0,0.003056110468927953,6768.0
2391,34.0,28.0,32.0,0.002483321287464117,5434.0
2392,33.0,1.0,1.0,0.01879738312435854,5795.0
2393,28.0,9.0,39.0,0.012932905881537803,7989.0
2394,33.0,13.0,27.0,0.013057657813655185,1945.0
2395,33.0,26.0,26.0,0.004211818628390124,3415.0
2396,32.0,11.0,22.0,0.01687975243903281,6974.0
2397,28.0,22.0,36.0,0.005239547533407956,1682.0
2398,33.0,2.0,24.0,0.0026581361112966977,2517.0
2399,31.0,30.0,33.0,0.0014453436902334472,6321.0
2400,28.0,12.0,24.0,0.004263267783099437,5093.0
2401,27.0,27.0,35.0,0.0016535076557639351,7006.0
2402,29.0,19.0,21.0,0.004992316697486123,7511.0
2403,33.0,1.0,9.0,0.004442065372821,3193.0
2404,34.0,11.0,12.0,0.010525990643128185,5197.0
2405,31.0,8.0,34.0,0.006099983335538446,3870.0
2406,33.0,19.0,19.0,0.014369898990431965,1335.0
2407,34.0,10.0,12.0,0.01881880129206759,5591.0
2408,28.0,1.0,8.0,0.01204761466763261,6054.0
2409,29.0,24.0,27.0,0.014983421738984273,4459.0
2410,30.0,4.0,29.0,0.006152735088108787,1930.0
2411,26.0,18.0,18.0,0.003552025969723707,3264.0
2412,33.0,18.0,34.0,0.01618803251023223,1086.0
2413,32.0,3.0,8.0,0.0013812873523550906,6458.0
2414,34.0,32.0,35.0,0.004965287714162061,2034.0
2415,29.0,9.0,15.0,0.006463835135641475,1026.0
2416,32.0,14.0,28.0,0.017211974815692293,5796.0
2417,25.0,20.0,36.0,0.017334981451274153,6941.0
2418,25.0,1.0,1.0,0.00803014495120579,1098.0
2419,25.0,19.0,20.0,0.004320346044813813,1719.0
2420,32.0,13.0,17.0,0.006305667727214105,5457.0
2421,32.0,8.0,34.0,0.018713882679589403,6592.0
2422,33.0,7.0,11.0,0.0018186150348065136,5859.0
2423,26.0,3.0,15.0,0.00118562258420717,3867.0
2424,32.0,6.0,9.0,0.019356584882331922,5493.0
2425,27.0,1.0,2.0,0.007550962662068999,4412.0
2426,31.0,30.0,35.0,0.008828035718089357,5970.0
2427,28.0,2.0,12.0,0.014685919275433782,4666.0
2428,26.0,14.0,21.0,0.0028062102593087663,1675.0
2429,34.0,12.0,14.0,0.0017470485440547884,6892.0
2430,32.0,9.0,9.0,0.001771726167555243,3925.0
2431,30.0,3.0,17.0,0.013684711399161935,1749.0
2432,26.0,4.0,5.0,0.012751036262886165,3740.0
2433,29.0,17.0,40.0,0.014908084515381,2706.0
2434,31.0,2.0,21.0,0.017242284050710443,5987.0
2435,26.0,17.0,38.0,0.0031779849191552,5089.0
2436,29.0,15.0,42.0,0.019353088163780566,1044.0
2437,25.0,2.0,2.0,0.012394522757770813,6861.0
2438,27.0,1.0,26.0,0.015683194493130957,7412.0
2439,26.0,29.0,37.0,0.005624135547033678,6246.0
2440,29.0,7.0,8.0,0.011475574960115323,1677.0
2441,26.0,40.0,41.0,0.007967329258599342,7028.0
2442,28.0,10.0,36.0,0.015209768160649024,5794.0
2443,28.0,24.0,28.0,0.003319517058084153,2895.0
2444,25.0,22.0,29.0,0.016657753185920998,4229.0
2445,26.0,17.0,26.0,0.010712726013365443,1222.0
2446,27.0,13.0,36.0,0.016949483306708226,5175.0
2447,29.0,1.0,5.0,0.0036996704028561278,1499.0
2448,26.0,4.0,4.0,0.01825747720945209,1518.0
2449,29.0,11.0,34.0,0.009014747604485278,3732.0
2450,33.0,9.0,12.0,0.019746433314255733,1700.0
2451,25.0,1.0,22.0,0.0032936869561495286,5607.0
2452,34.0,3.0,3.0,0.004550866855609811,2516.0
2453,25.0,1.0,9.0,0.008538426111472583,2622.0
2454,31.0,20.0,30.0,0.011150735059938636,2363.0
2455,31.0,4.0,9.0,0.011718132360623721,1810.0
2456,28.0,19.0,39.0,0.01201784257104329,4329.0
2457,33.0,12.0,16.0,0.008750821877908026,1674.0
2458,34.0,15.0,21.0,0.005656026628882356,3120.0
2459,28.0,3.0,22.0,0.010252579070121316,2097.0
2460,29.0,18.0,30.0,0.00571120763741137,5859.0
2461,30.0,7.0,13.0,0.018058308241857283,5844.0
2462,32.0,1.0,2.0,0.01144359516356416,2363.0
2463,25.0,7.0,19.0,0.001380935008085702,1120.0
2464,29.0,10.0,27.0,0.01641361454328211,1905.0
2465,33.0,21.0,25.0,0.013096470276400065,1907.0
2466,30.0,1.0,30.0,0.017032821805693262,3675.0
2467,33.0,10.0,31.0,0.01929389917154334,5011.0
2468,34.0,2.0,4.0,0.0015744635678892574,3514.0
2469,33.0,3.0,11.0,0.009139397514555187,2896.0
2470,25.0,23.0,28.0,0.017788067147699878,3071.0
2471,32.0,6.0,6.0,0.014056814560904258,5740.0
2472,34.0,12.0,12.0,0.010210274489801857,4930.0
2473,33.0,9.0,25.0,0.0020572268234872607,1102.0
2474,27.0,25.0,30.0,0.007566658777133591,4524.0
2475,25.0,24.0,38.0,0.012928066180317208,3715.0
2476,31.0,8.0,9.0,0.003186883887449533,7359.0
2477,26.0,1.0,12.0,0.01858314949605697,4247.0
2478,34.0,15.0,17.0,0.010009150419171931,2803.0
2479,27.0,18.0,34.0,0.018878321837318763,4396.0
2480,25.0,2.0,8.0,0.018530436974317367,2820.0
2481,34.0,3.0,9.0,0.013779577676013153,3294.0
2482,27.0,1.0,1.0,0.009725696882279408,2646.0
2483,28.0,2.0,38.0,0.004236107905861127,4988.0
2484,31.0,9.0,26.0,0.0014478960973315867,5264.0
2485,26.0,10.0,33.0,0.008678440319844022,4017.0
2486,26.0,4.0,23.0,0.005108996294138436,5866.0
2487,34.0,15.0,18.0,0.011511777697036658,3962.0
2488,27.0,1.0,1.0,0.01375438453570674,5539.0
2489,30.0,1.0,11.0,0.01771136805287545,7453.0
2490,31.0,12.0,18.0,0.017391972111758018,4787.0
2491,31.0,26.0,26.0,0.005880557907050813,5180.0
2492,27.0,13.0,28.0,0.00806644778772976,2277.0
2493,26.0,10.0,15.0,0.014294941917110431,1335.0
2494,30.0,8.0,37.0,0.0029175971858625025,5697.0
2495,28.0,8.0,16.0,0.008102781952294975,1925.0
2496,27.0,19.0,30.0,0.01874152317492225,2911.0
2497,33.0,30.0,31.0,0.004104003846201741,1014.0
2498,32.0,5.0,12.0,0.012356301957373469,4714.0
2499,33.0,13.0,24.0,0.010904167687981654,6978.0
2500,34.0,4.0,4.0,0.011996041989060735,3265.0
2501,32.0,1.0,17.0,0.014585950038612874,1826.0
2502,25.0,3.0,9.0,0.010295479644811124,3084.0
2503,25.0,5.0,23.0,0.01071420317342505,2398.0
2504,30.0,1.0,1.0,0.002098459227485509,5105.0
2505,34.0,6.0,23.0,0.013844694962282734,4504.0
2506,29.0,11.0,18.0,0.006914306314216186,1103.0
2507,32.0,18.0,33.0,0.004425445401812395,4153.0
2508,31.0,5.0,10.0,0.01061052532710436,1670.0
2509,32.0,3.0,6.0,0.0020956537660326616,2038.0
2510,34.0,1.0,6.0,0.009145561604045463,5934.0
2511,27.0,8.0,13.0,0.009392234815358114,6033.0
2512,30.0,2.0,5.0,0.0017637157850175734,6508.0
2513,30.0,5.0,17.0,0.003524088962267613,4123.0
2514,31.0,7.0,13.0,0.006628089990821106,5204.0
2515,28.0,7.0,14.0,0.017532250447008495,3072.0
2516,31.0,4.0,6.0,0.004522952172840554,4376.0
2517,27.0,16.0,40.0,0.010661191247223128,1284.0
2518,29.0,5.0,10.0,0.013472629819109808,6936.0
2519,33.0,7.0,17.0,0.014413252983905375,7816.0
2520,25.0,16.0,27.0,0.0097086426352238,4327.0
2521,25.0,11.0,29.0,0.007591757326923338,6665.0
2522,30.0,4.0,25.0,0.011460215030026394,5551.0
2523,28.0,8.0,15.0,0.002293156208404705,1950.0
2524,27.0,19.0,26.0,0.015843770572990412,7342.0
2525,28.0,15.0,15.0,0.01897794752107812,5650.0
2526,28.0,2.0,12.0,0.003459186249836956,1528.0
2527,29.0,1.0,2.0,0.018984515332665094,3926.0
2528,30.0,8.0,8.0,0.012432008221919935,3534.0
2529,28.0,8.0,27.0,0.006809019419495121,4960.0
2530,33.0,1.0,4.0,0.005802717126563672,4069.0
2531,28.0,4.0,5.0,0.005644777839636218,5643.0
2532,30.0,30.0,38.0,0.016823880171767797,6836.0
2533,30.0,9.0,20.0,0.016069406005469158,5170.0
2534,25.0,4.0,6.0,0.018613527320361516,7917.0
2535,30.0,5.0,22.0,0.009861827896259792,3859.0
2536,33.0,8.0,9.0,0.0029334339864989976,4681.0
2537,30.0,11.0,19.0,0.006416040985472745,1556.0
2538,27.0,4.0,7.0,0.0027526817436784486,4994.0
2539,34.0,8.0,31.0,0.0039388370445895965,4831.0
2540,27.0,19.0,19.0,0.0032227252857369324,5245.0
2541,26.0,8.0,26.0,0.010295339249482307,1439.0
2542,31.0,7.0,33.0,0.018877972804146076,6574.0
2543,30.0,3.0,14.0,0.010516441675801323,7874.0
2544,28.0,19.0,25.0,0.01924853351964668,6582.0
2545,29.0,11.0,42.0,0.0077265375931461645,6312.0
2546,27.0,1.0,2.0,0.012078756521892962,4027.0
2547,26.0,32.0,42.0,0.013335764110408897,5433.0
2548,31.0,6.0,8.0,0.005339223482386598,4121.0
2549,34.0,7.0,13.0,0.0036420498707613216,2763.0
2550,28.0,19.0,39.0,0.0014771094010705252,2925.0
2551,25.0,5.0,5.0,0.005551480319984005,2899.0
2552,30.0,3.0,8.0,0.0022058643401416753,6867.0
2553,33.0,7.0,7.0,0.01917562351447982,5138.0
2554,26.0,3.0,16.0,0.0193466859454784,4479.0
2555,30.0,10.0,16.0,0.005737790229505025,6075.0
2556,32.0,4.0,7.0,0.003122534630233449,4771.0
2557,30.0,9.0,11.0,0.00368323361894413,5764.0
2558,32.0,20.0,21.0,0.011973053930224537,5012.0
2559,33.0,3.0,7.0,0.00674299620736293,1356.0
2560,30.0,14.0,42.0,0.004932281681701004,6424.0
2561,25.0,4.0,13.0,0.015525763182354189,5227.0
2562,33.0,29.0,34.0,0.00676783021890701,2234.0
2563,25.0,29.0,31.0,0.016671171845212,5751.0
2564,28.0,19.0,39.0,0.01601450525594896,7172.0
2565,32.0,6.0,6.0,0.019028581552206332,6458.0
2566,25.0,6.0,10.0,0.015329029632649243,7119.0
2567,30.0,9.0,21.0,0.01295346401686056,1273.0
2568,34.0,21.0,29.0,0.007605042378648947,4319.0
2569,30.0,16.0,26.0,0.0162598793789738,2883.0
2570,29.0,7.0,34.0,0.0034516374019148977,3165.0
2571,32.0,7.0,11.0,0.018895967960556526,6405.0
2572,29.0,28.0,30.0,0.005605162021309591,6323.0
2573,31.0,24.0,31.0,0.009462703844949887,3103.0
2574,32.0,3.0,23.0,0.019778242772909113,4416.0
2575,34.0,11.0,27.0,0.013924111429434997,6735.0
2576,27.0,24.0,25.0,0.01168359429386056,6560.0
2577,27.0,12.0,35.0,0.01989229363793119,6779.0
2578,27.0,18.0,19.0,0.0066429906084275,6561.0
2579,28.0,4.0,37.0,0.01968070253847657,3586.0
2580,31.0,3.0,7.0,0.015470181562513844,5281.0
2581,33.0,16.0,21.0,0.005659736859209943,5155.0
2582,29.0,22.0,30.0,0.01868956781905023,1658.0
2583,34.0,5.0,32.0,0.00906833842442057,5958.0
2584,29.0,11.0,21.0,0.0173027338497711,1135.0
2585,30.0,19.0,37.0,0.0022899823999292844,4981.0
2586,32.0,19.0,23.0,0.012228206516370892,5558.0
2587,27.0,9.0,21.0,0.003939162115642342,2991.0
2588,32.0,28.0,33.0,0.005081293364454379,2271.0
2589,29.0,11.0,18.0,0.007217674725373913,4261.0
2590,26.0,18.0,31.0,0.01474524242908895,5596.0
2591,27.0,16.0,31.0,0.005163814490773447,1438.0
2592,25.0,3.0,10.0,0.0055637806078987625,4306.0
2593,27.0,25.0,31.0,0.010900845400999809,2329.0
2594,34.0,9.0,25.0,0.014267649139909057,5131.0
2595,33.0,3.0,7.0,0.014375719935896859,1461.0
2596,32.0,3.0,20.0,0.004243227869504172,2296.0
2597,33.0,6.0,23.0,0.01261322120824845,2271.0
2598,31.0,10.0,18.0,0.004102539635001404,3239.0
2599,27.0,14.0,40.0,0.003234670512110288,5867.0
2600,34.0,5.0,14.0,0.0037486532658741532,5059.0
2601,31.0,1.0,4.0,0.01690703040506934,6163.0
2602,33.0,18.0,18.0,0.003286428504097735,1538.0
2603,33.0,2.0,2.0,0.01947026481316683,5245.0
2604,26.0,29.0,35.0,0.007927437519017418,3557.0
2605,29.0,9.0,42.0,0.014520267195908418,7938.0
2606,25.0,3.0,5.0,0.013636377147419762,2213.0
2607,33.0,6.0,22.0,0.004489485388188811,1473.0
2608,33.0,3.0,17.0,0.005942715770878678,5360.0
2609,27.0,2.0,18.0,0.00341281406404672,6282.0
2610,28.0,2.0,2.0,0.009112529339029635,6441.0
2611,30.0,8.0,33.0,0.014293626206105102,2886.0
2612,33.0,8.0,14.0,0.018311172543646077,6071.0
2613,34.0,2.0,9.0,0.0064116881084860375,3110.0
2614,33.0,6.0,21.0,0.006023073045426603,2366.0
2615,31.0,1.0,11.0,0.012847501714938012,2419.0
2616,30.0,13.0,26.0,0.015451524302233781,1746.0
2617,29.0,7.0,25.0,0.018014967613515474,2279.0
2618,28.0,10.0,11.0,0.010961997653097032,6344.0
2619,29.0,5.0,23.0,0.005098032856052346,6842.0
2620,25.0,24.0,30.0,0.007378468675007107,1846.0
2621,29.0,7.0,17.0,0.0036219994464189733,5026.0
2622,27.0,7.0,24.0,0.017837091182598366,7921.0
2623,32.0,4.0,4.0,0.005648586832864352,2696.0
2624,33.0,9.0,9.0,0.013481526264265662,4377.0
2625,33.0,8.0,8.0,0.009292518860979412,2464.0
2626,29.0,27.0,34.0,0.011600832122614969,2483.0
2627,26.0,31.0,37.0,0.011168224708945098,4866.0
2628,30.0,24.0,29.0,0.009256181716828512,4016.0
2629,30.0,4.0,21.0,0.014035034461663966,1716.0
2630,30.0,3.0,4.0,0.009275227305479902,7337.0
2631,34.0,2.0,25.0,0.0027049568760565013,4883.0
2632,26.0,7.0,17.0,0.015148108560414038,2687.0
2633,27.0,4.0,11.0,0.014928617636224554,4649.0
2634,29.0,6.0,6.0,0.0026667569190661497,1325.0
2635,32.0,5.0,17.0,0.010105846514486715,3952.0
2636,32.0,10.0,20.0,0.01204942051735602,5016.0
2637,33.0,8.0,19.0,0.0019107528705952625,1200.0
2638,27.0,9.0,25.0,0.006042662818064489,4025.0
2639,28.0,2.0,2.0,0.01100465926874164,6967.0
